Age,Previous_Visits,Total_Spend_2024,Feedback_Score,Gold_Zone_Visits,Email_Engagement_Score,Distance_From_Park_Miles,Home_State,Preferred_Attraction,Referral_Source,Dining_Plan,Renewed_Pass
45.0,3.0,259.35,5.0,1.0,26.0,14.9,VT,Other,Ad/Other,Upgraded,0
38.0,3.0,211.35,2.1776525653167047,1.0,89.8,24.8,NY,Thrill,Friend,Upgraded,0
25.0,2.0,263.95,2.892738585913916,5.0,50.4,38.8,VT,Other,Ad/Other,None,0
62.0,6.0,417.34,4.378963973070651,0.0,8.9,47.6,VT,Other,Friend,Upgraded,1
26.188007636338387,7.992091558469881,125.16804638909292,1.7397813443693213,1.0308793754008925,48.21806796982739,43.79609956090807,ME,Thrill,Friend,None,1
39.0,5.0,226.51,4.568792321394293,2.0,24.8,36.9,NY,Thrill,Ad/Other,Upgraded,1
25.0,4.0,300.57,1.3901617593743585,3.0,48.8,40.9,NJ,Other,Ad/Other,Upgraded,1
57.0,6.0,187.13,2.318018003931781,4.0,58.6,8.6,NY,Thrill,Friend,None,0
34.63259395115591,2.948977146195855,-1.0002970883948292,3.0729439993867507,0.9654013122286116,53.15899446483538,53.76467252292339,ME,Other,Ad/Other,Upgraded,1
33.80240863661931,3.944270692870144,249.85369582824293,3.5460753610575773,0.97970683949177,27.32611730329052,30.37160044043043,NH,Thrill,Social Media,None,1
39.0,10.0,207.42,3.960824865403865,2.0,36.0,47.3,VT,Other,Ad/Other,None,1
27.729964594564684,5.985037582800086,18.10328217769686,2.575420293950574,1.997047144727768,74.20849934782805,7.464206485871322,NY,Thrill,Ad/Other,Upgraded,1
73.0,4.0,520.3,3.12436633928266,2.0,59.2,18.8,VT,Other,Friend,Upgraded,1
63.0,9.0,404.86,3.8429263773213433,1.0,70.1,11.6,NJ,Thrill,Ad/Other,None,1
51.0,6.0,103.43,2.007537729994007,2.0,38.3,45.3,NY,Thrill,Ad/Other,Upgraded,1
61.0,1.0,163.93,2.178444213488949,2.0,69.1,12.3,VT,Entertainment,Ad/Other,Upgraded,0
65.7384057674919,2.9830345662195845,188.20374066347472,4.061064328063288,1.999116323895989,36.30394647829422,61.40328527789004,NJ,Thrill,Social Media,None,1
64.0,3.0,455.38,3.597155787086248,1.0,35.6,30.7,VT,Thrill,Ad/Other,Upgraded,0
52.0,9.0,125.02,3.497631083867192,0.0,47.8,20.9,NH,Other,Social Media,None,1
61.0,4.0,130.03,3.4080315337969536,3.0,44.6,5.2,NH,Other,Friend,Upgraded,1
46.0,4.0,259.32,5.0,0.0,53.4,16.3,NJ,Other,Social Media,None,0
65.9356698749506,3.0022444110840083,187.87093186101143,4.052568771272955,2.025526412777595,35.9396820294751,60.72147076930634,NJ,Thrill,Social Media,None,0
48.0,4.0,258.2,2.7828180992775287,4.0,37.3,18.8,NH,Thrill,Ad/Other,None,0
54.0,4.0,319.76,1.2824089206412292,2.0,54.8,68.0,VT,Thrill,Social Media,None,0
43.0,6.0,289.93,2.195410556199527,1.0,65.9,34.9,MA,Other,Ad/Other,Upgraded,1
33.750469732587426,3.0004001022426814,1.7607546970791108,3.059245639158044,0.9980794588343544,52.87396889848984,53.25994813637168,ME,Other,Ad/Other,Upgraded,1
65.84460203811925,5.978880522593129,29.33387534585585,3.4222720801792232,0.9989735577990276,52.587297993524594,38.14136684945615,MA,Other,Ad/Other,Upgraded,0
33.665403673475794,1.9948500042142048,127.42216248606915,3.34310257032262,5.999106637817554,65.12704051962642,30.312443822433387,ME,Thrill,Ad/Other,Upgraded,1
33.56802966961738,2.0833265736470112,124.26932688776952,3.3045173378473467,6.016907890719978,65.21465570734381,30.37866219155337,ME,Thrill,Ad/Other,Upgraded,0
58.0,5.0,261.09,4.4701750825678594,4.0,0.1,12.1,NJ,Entertainment,Ad/Other,Upgraded,1
33.92666354795635,3.0613598967373394,1.844438512299893,3.0606883482404688,0.9651741222504584,52.767306208620646,53.3593354996958,ME,Other,Ad/Other,Upgraded,1
41.2676142547714,3.009370414916691,84.19613172943299,2.5202659084263668,0.9877424808907244,78.59468526354011,23.67954381114511,VT,Other,Ad/Other,None,0
21.0,6.0,208.95,1.149544147375639,2.0,45.6,30.0,VT,Other,Social Media,Upgraded,0
65.66528748963763,3.050304347097584,189.6604035757426,4.041120508799282,1.973683956698616,36.21030117241447,60.86503547052023,NJ,Thrill,Social Media,None,1
35.0,6.0,367.18,3.5230806589504207,4.0,34.4,31.4,NH,Other,Ad/Other,Upgraded,0
62.0,6.0,102.15,1.0,1.0,61.9,8.8,ME,Thrill,Friend,Upgraded,0
38.5998332654872,7.993879448606826,57.6474268105987,2.755929217934671,2.003448493730331,28.56749951279215,35.365116002781335,VT,Other,Friend,Upgraded,1
40.0,6.0,187.19,5.0,3.0,69.7,27.6,ME,Entertainment,Friend,Upgraded,1
67.60385912726021,0.9564707440094776,228.042262247622,3.314185221349456,0.973101064595103,66.2621105802653,62.646874080740126,VT,Other,Ad/Other,Upgraded,1
42.0,2.0,227.29,2.27677976993807,2.0,53.3,3.4,VT,Thrill,Social Media,Upgraded,0
50.0,4.0,135.28,4.016144039586379,1.0,35.5,19.5,NJ,Entertainment,Friend,Upgraded,0
65.99815343740467,3.995580748939338,198.8626760690423,2.9913318504767474,3.9998635235426665,61.88407262701493,29.297655519174025,NJ,Entertainment,Ad/Other,Upgraded,0
70.95328217531332,5.02837076002796,142.81048475482189,3.293012026624176,3.009575319062378,39.40602824781186,17.702091125558947,NY,Entertainment,Friend,Upgraded,1
56.0,5.0,250.11,4.799987372262134,2.0,85.2,6.3,ME,Other,Ad/Other,Upgraded,1
66.71417191952635,6.070770952755343,34.227706797043055,3.429832517243108,0.9955544190160552,52.341162631728885,37.94966594792778,MA,Other,Ad/Other,Upgraded,1
52.0,7.0,99.95,3.310985702317526,2.0,50.7,30.9,NY,Other,Ad/Other,None,1
21.92844139984624,7.042620666655628,28.372774148668203,2.70015032877219,0.0,24.46552347063401,25.105614483370065,NJ,Other,Ad/Other,Upgraded,0
43.0,6.0,291.88,3.4403456880078083,5.0,28.9,48.8,MA,Thrill,Friend,Upgraded,0
28.10800467864325,0.995268641222887,170.6664466578562,2.069822400317116,2.019350675333146,37.78071736751138,22.27594108087396,NH,Other,Ad/Other,None,1
46.42484179634933,4.994898854850441,282.0028256171141,3.516929289670152,0.9932510834774396,60.30441502206472,8.741212070703856,VT,Other,Ad/Other,Upgraded,0
64.0,2.0,198.61,3.234439487481459,0.0,26.6,19.5,VT,Entertainment,Ad/Other,None,1
32.0,8.0,415.33,3.820997563686024,4.0,67.8,62.4,MA,Thrill,Ad/Other,None,1
19.0,4.0,160.63,3.132796065788252,4.0,73.0,54.5,NH,Thrill,Ad/Other,Upgraded,1
71.0,5.0,166.29,4.943670319166238,2.0,11.9,22.5,NY,Thrill,Social Media,None,1
36.0,1.0,195.9,4.401728697140274,3.0,58.8,43.3,NJ,Thrill,Ad/Other,Upgraded,1
54.0,5.0,268.5,2.1279208127303857,3.0,11.2,56.1,MA,Other,Social Media,Upgraded,1
69.0,2.0,541.82,2.581980938361035,1.0,28.2,28.5,NY,Other,Friend,Upgraded,1
34.29075076855186,4.053658992261218,247.1870395312765,3.5090683349627305,1.0148355434342409,27.28112052911472,31.10722046131517,NH,Thrill,Social Media,None,1
65.94031547977782,6.0064332404195,31.20104658591401,3.454071728835665,0.9937373689615286,52.76593472306072,37.89982269943816,MA,Other,Ad/Other,Upgraded,1
56.0,8.0,249.08,2.087274241099444,0.0,57.3,29.0,NY,Other,Ad/Other,Upgraded,1
34.09219803092797,2.986994474489613,-0.5085806798757742,3.0334821143129984,0.9775853988795862,52.64148625976304,53.05952616651725,ME,Other,Ad/Other,Upgraded,0
48.0,4.0,236.19,4.184450477636428,2.0,60.9,39.3,MA,Other,Ad/Other,Upgraded,1
52.6164194646816,5.036551538485329,115.0153287572489,3.756461203300561,1.999836266712405,34.39170916318399,52.58882136240565,VT,Thrill,Social Media,Upgraded,0
25.0,5.0,319.89,2.418085631286867,2.0,1.3,22.0,NJ,Other,Friend,Upgraded,0
67.0,3.0,300.25,4.0009173290858575,0.0,44.1,26.2,NH,Other,Ad/Other,None,1
68.0,3.0,280.2,3.425654670241476,3.0,51.7,20.6,NJ,Thrill,Social Media,Upgraded,1
27.852906678886388,6.04855451135781,22.6845707126064,2.591041142671096,2.004539765980255,75.52227168945055,7.508294183306071,NY,Thrill,Ad/Other,Upgraded,1
66.0,6.0,180.06,1.558141340620594,0.0,18.2,33.0,ME,Entertainment,Ad/Other,Upgraded,0
72.0,6.0,149.31,4.215174390128058,1.0,49.4,11.9,NJ,Thrill,Ad/Other,None,1
18.0,6.0,119.72,4.322066078032528,2.0,72.8,35.7,ME,Thrill,Ad/Other,Upgraded,0
61.0,4.0,333.78,3.8604416762927727,0.0,33.5,34.5,VT,Other,Ad/Other,None,1
18.0,1.0,359.21,3.573336744778137,2.0,29.9,24.3,NH,Entertainment,Friend,None,1
23.0,8.0,52.4,4.975879150503966,0.0,36.0,42.7,ME,Thrill,Friend,Upgraded,0
33.579670086568704,2.035509977427149,120.52692562244046,3.3405814495831003,5.995879708169767,65.8177233154904,30.458845988169564,ME,Thrill,Ad/Other,Upgraded,0
68.58558597332053,8.013267665060745,199.90017160806323,1.1198829346347108,2.027883241675924,48.058936710061545,5.467964740368477,NY,Other,Friend,Upgraded,0
22.0,7.0,373.37,4.712129204233486,0.0,63.1,29.9,VT,Other,Ad/Other,Upgraded,0
47.02784253594001,6.101886476225071,87.39279641098958,5.0,3.9745657151122846,0.0,4.245014500942814,NH,Other,Ad/Other,Upgraded,1
61.0,2.0,428.48,4.699299572921586,4.0,42.4,65.2,NH,Thrill,Friend,Upgraded,0
71.0,2.0,332.02,1.21422275550505,2.0,62.3,31.0,MA,Thrill,Ad/Other,Upgraded,0
65.95488053045757,2.9748622530260667,188.86681040824172,4.077997531292517,1.970791777419607,35.61506547447473,60.835605666754645,NJ,Thrill,Social Media,None,1
34.0,4.0,244.13,3.791378984815946,1.0,47.2,6.1,NJ,Other,Friend,Upgraded,0
35.0,4.0,389.95,2.495709436505747,2.0,52.7,23.1,NJ,Other,Social Media,Upgraded,1
53.2414742250044,10.006058888664509,255.06593747672107,1.9075746442762311,1.9936000849629365,62.12559641828992,22.297912493614223,VT,Other,Ad/Other,None,1
40.0,1.0,200.23,2.574607742357044,1.0,39.1,5.3,ME,Entertainment,Ad/Other,Upgraded,0
21.74931171433185,6.977004164940516,30.60823563294822,2.6851032886934907,0.0,25.56063650582564,25.38580900197192,NJ,Other,Ad/Other,Upgraded,0
56.0,4.0,260.29,3.7474805476401047,0.0,89.6,20.6,NJ,Other,Ad/Other,Upgraded,1
57.0,4.0,266.54,3.938579290921005,2.0,54.8,35.0,VT,Other,Ad/Other,Upgraded,1
65.70547338688871,6.079330653237276,31.056496910850704,3.436376579461584,1.0002166195640936,52.04577708963503,38.03566567154913,MA,Other,Ad/Other,Upgraded,1
42.0,2.0,385.92,2.8305630863665097,1.0,102.9,9.4,MA,Other,Ad/Other,None,0
70.62096044957774,4.9953478480372295,141.07191150245745,3.3320238280093126,2.985307634961172,39.58981760034843,18.124199201066308,NY,Entertainment,Friend,Upgraded,1
22.0,5.0,359.9,3.7947192529023015,1.0,77.6,28.5,NY,Entertainment,Ad/Other,None,1
69.0,3.0,237.15,4.497265567658872,2.0,64.5,24.9,NJ,Thrill,Ad/Other,Upgraded,0
19.0,1.0,275.88,3.193986045642592,1.0,36.5,41.8,NJ,Thrill,Ad/Other,Upgraded,1
65.0,6.0,381.55,5.0,1.0,59.4,24.5,ME,Other,Ad/Other,Upgraded,0
66.11478156315607,4.052794789240922,197.22766245598928,3.006524903695211,3.9677595878072696,61.02644657566741,28.91759993624739,NJ,Entertainment,Ad/Other,Upgraded,1
40.0,4.0,275.62,3.056736535182097,3.0,61.9,28.4,ME,Thrill,Ad/Other,None,1
45.0,5.0,222.52,2.000818798042302,3.0,34.9,1.5,MA,Entertainment,Friend,None,1
45.0,2.0,215.82,3.7680504275897535,3.0,17.5,42.5,NY,Entertainment,Ad/Other,Upgraded,1
45.0,2.0,195.2,3.2662759421482743,3.0,40.8,23.6,NJ,Other,Friend,None,1
26.95958899210415,1.9877773019304368,111.89066273894326,2.2650349847158657,0.9423030402614382,48.9448361521925,37.59262789060312,NY,Other,Ad/Other,Upgraded,1
19.0,1.0,231.18,2.2105194127903127,1.0,52.2,17.3,MA,Other,Ad/Other,Upgraded,1
65.60432343092118,3.118711730190282,188.80881116644363,4.043700105467866,1.963195908138472,35.00437915508575,61.20966402757956,NJ,Thrill,Social Media,None,0
34.0,9.0,295.1,2.7924477147058937,2.0,82.3,3.8,VT,Thrill,Ad/Other,None,0
25.0,3.0,42.54,4.371524386087934,0.0,35.3,37.9,NY,Thrill,Ad/Other,Upgraded,1
54.0,3.0,196.69,2.1791077174938387,1.0,66.8,10.4,VT,Entertainment,Friend,Upgraded,0
47.0,6.0,163.92,3.350638504350359,3.0,3.4,68.1,VT,Entertainment,Ad/Other,None,0
66.11197450023425,6.051363165777861,33.70773434783307,3.4828288802183502,0.9961323560802132,52.92168538924903,38.19630404332826,MA,Other,Ad/Other,Upgraded,1
23.0,4.0,314.41,3.93235271420034,1.0,30.8,31.1,VT,Other,Ad/Other,Upgraded,1
70.86433900140639,4.991213601171706,142.91794811999364,3.2706152867686784,2.9718623018793213,39.45005652321038,18.18950858076915,NY,Entertainment,Friend,Upgraded,1
50.0,2.0,25.06,3.564505972862572,2.0,57.1,31.3,NH,Thrill,Social Media,None,0
46.3370143434176,6.982945672502319,190.56616322989305,3.242269470867721,2.0259098769082744,62.39184872474443,14.747259781273993,NJ,Other,Social Media,None,0
52.0,8.0,274.94,3.0170160739271594,1.0,41.0,10.5,MA,Entertainment,Friend,Upgraded,1
38.88159454868761,0.9128491524408434,193.6525585787409,3.3212745131134738,1.0010560622256492,44.550885729219125,23.241208062563945,NY,Other,Ad/Other,None,0
28.115773651964297,1.0248821193554696,171.81429838644598,2.1378370077036384,1.985885859861282,38.18560822724832,22.49338616559,NH,Other,Ad/Other,None,1
22.21874136297462,6.99177062238631,29.57141230563913,2.688799986153505,0.0,25.303646853659053,24.871236444219345,NJ,Other,Ad/Other,Upgraded,1
55.0,5.0,303.32,2.289839497019115,6.0,50.9,18.7,NY,Other,Social Media,Upgraded,0
62.0,8.0,240.25,1.4504854838116747,0.0,36.6,23.2,MA,Thrill,Ad/Other,Upgraded,0
18.0,1.0,331.73,2.7174086374518667,2.0,82.9,43.9,NJ,Thrill,Ad/Other,Upgraded,0
45.0,4.0,229.65,3.6241756847446136,2.0,49.1,2.9,ME,Thrill,Ad/Other,None,0
50.0,11.0,366.75,5.0,1.0,33.5,3.9,MA,Other,Ad/Other,Upgraded,0
30.0,7.0,542.73,3.592055137311992,1.0,53.2,31.1,MA,Other,Ad/Other,None,0
65.0,2.0,514.2,5.0,3.0,53.8,48.0,MA,Entertainment,Social Media,Upgraded,1
45.59916200377924,5.003766108862663,280.64193245939794,3.523366468072185,0.9840233896788712,59.96293389439055,8.990277757873724,VT,Other,Ad/Other,Upgraded,0
27.33567662083378,0.915742047165522,169.25887338209245,2.113531277304443,1.9365778826057056,38.14117737895464,22.092276051717977,NH,Other,Ad/Other,None,1
31.0,5.0,260.72,4.483852343606147,0.0,89.6,32.5,VT,Entertainment,Ad/Other,Upgraded,1
71.0,6.0,150.16,2.184558692950154,3.0,32.0,50.2,MA,Other,Friend,None,1
50.0,8.0,188.7,3.1737662955586403,1.0,23.8,29.4,NY,Other,Ad/Other,Upgraded,0
53.0,6.0,266.13,2.8691535970528115,0.0,46.3,49.7,ME,Thrill,Ad/Other,Upgraded,1
70.0,4.0,319.16,3.3065723714187945,0.0,32.5,52.6,ME,Other,Ad/Other,Upgraded,1
36.0,5.0,150.56,3.976240353387666,1.0,57.3,26.1,NH,Other,Ad/Other,None,0
33.92614301386161,1.957515620663556,127.1662983605027,3.306894297236994,5.97105668980581,65.08752333704629,30.79897970915059,ME,Thrill,Ad/Other,Upgraded,1
66.30570972864062,4.015006664129406,201.1535214508024,2.955309389040966,4.025011999097154,61.15088701642179,29.54341909080864,NJ,Entertainment,Ad/Other,Upgraded,1
65.8979244324776,6.041655119301437,29.781037055417727,3.4142766806691567,1.0070817466023814,52.31813551182865,38.38538614749076,MA,Other,Ad/Other,Upgraded,0
18.0,6.011675754943613,151.3660078307782,3.3091667457876754,1.010831203344447,61.81042039590943,22.35844188470848,VT,Entertainment,Social Media,Upgraded,0
66.40187739943495,3.0224019131421653,191.49311574226363,4.073598923152028,2.014335929403762,35.67572465984696,60.56763198003684,NJ,Thrill,Social Media,None,0
53.0,6.0,421.59,2.8454664290016902,0.0,51.8,36.2,ME,Other,Social Media,None,0
68.0,5.0,207.13,3.350544306835012,4.0,22.1,54.4,ME,Other,Friend,Upgraded,1
65.41849817987348,5.995203951445115,33.98317662663547,3.405524371272309,0.9828282654653872,52.528462411210654,38.390237944587234,MA,Other,Ad/Other,Upgraded,0
47.0,3.0,319.39,2.2464939876282384,0.0,46.6,22.9,NH,Other,Ad/Other,Upgraded,1
44.0,5.0,423.12,4.778575167939374,3.0,26.2,34.4,ME,Other,Ad/Other,Upgraded,1
33.45601190433597,4.034683850033207,251.88414949782623,3.5639210014584166,0.997686700889714,27.232186307949224,30.312954453965528,NH,Thrill,Social Media,None,1
34.0,7.0,285.83,2.8637762873480703,1.0,49.7,62.9,ME,Thrill,Ad/Other,None,1
24.0,2.0,116.41,4.467178122438949,1.0,79.1,57.1,NY,Thrill,Social Media,Upgraded,0
46.32116823342667,6.059719191343371,86.1019436671928,5.0,3.971377107423238,0.0,3.9907156668975743,NH,Other,Ad/Other,Upgraded,1
30.0,5.0,358.42,3.1121242181375304,1.0,41.6,20.4,MA,Entertainment,Ad/Other,Upgraded,0
41.0,2.0,208.54,3.1185105851759074,2.0,47.9,28.0,ME,Thrill,Social Media,None,0
27.0,5.0,559.83,5.0,2.0,47.8,27.4,MA,Other,Ad/Other,None,0
40.0,3.0,347.36,2.888240360495415,2.0,35.8,47.1,MA,Thrill,Ad/Other,Upgraded,1
48.0,4.0,347.21,2.8950932360718253,2.0,44.1,33.7,NH,Other,Ad/Other,None,1
54.36778866284614,8.006454447093018,415.6710300495537,1.0,0.992369343773114,24.554704512286587,44.70241699109936,NY,Other,Ad/Other,Upgraded,0
27.907981538247284,5.980956506865691,20.871242858845047,2.586759035418928,2.028940960122377,74.75979361617229,7.604214655648507,NY,Thrill,Ad/Other,Upgraded,0
68.4340763188788,8.010280110708381,200.1539491259306,1.1034412159923672,2.004411441753136,48.66176260639138,5.787315728483336,NY,Other,Friend,Upgraded,1
29.273285086077035,2.990852600061756,153.95209628390083,1.8033993994024569,2.9964577995143733,65.15723428345882,12.305903925324678,VT,Entertainment,Ad/Other,Upgraded,0
54.0,3.0,323.31,2.2144089992439726,0.0,39.8,25.4,NJ,Other,Ad/Other,Upgraded,1
72.0,2.0,256.93,4.72393634423789,3.0,35.1,37.5,ME,Thrill,Ad/Other,Upgraded,0
49.0,6.0,269.84,3.00843806098107,1.0,42.0,23.9,ME,Thrill,Ad/Other,Upgraded,1
53.0,4.0,186.45,3.909064938334057,3.0,91.0,36.0,MA,Other,Friend,None,1
52.65499262237642,2.928368436778395,191.5388274874492,2.487274108175824,2.012601160088186,68.89179060515968,30.124482536448863,VT,Entertainment,Ad/Other,None,1
28.43982891962046,1.060911088209366,172.2153396855977,2.09686226506223,2.0097684552980537,36.65587999188144,21.74892113053576,NH,Other,Ad/Other,None,0
21.0,4.0,345.79,2.868348475486356,1.0,-8.1,39.3,ME,Thrill,Ad/Other,None,0
33.0,7.0,175.95,1.9318556865799488,3.0,29.7,56.2,MA,Other,Friend,Upgraded,1
65.59941766016537,3.0708166134069232,189.6526475931585,4.026286158581751,2.058680803780257,36.01702361866856,60.67244030028687,NJ,Thrill,Social Media,None,0
47.0,3.0,253.15,3.478143252557876,3.0,14.0,33.7,NH,Thrill,Ad/Other,Upgraded,0
30.0,3.0,333.36,4.583145212660734,2.0,28.5,19.5,ME,Thrill,Friend,Upgraded,1
35.0,7.0,345.41,4.266388476572399,0.0,46.5,21.7,NH,Entertainment,Ad/Other,Upgraded,0
52.00616246359787,5.008648257429599,117.71195202969204,3.745341244345229,1.979963128609552,34.33013952309961,51.791640148160766,VT,Thrill,Social Media,Upgraded,0
23.0,7.0,368.4,3.218835957535443,0.0,61.4,29.6,VT,Entertainment,Ad/Other,Upgraded,0
52.0,4.0,98.1,2.7962896006685667,2.0,57.1,42.1,NY,Other,Social Media,Upgraded,1
68.46499530864239,7.972753533059216,198.40586617155884,1.1226303613390918,1.9845282171867344,48.0100221016024,5.786877991356205,NY,Other,Friend,Upgraded,1
52.16961661730389,5.018649437221917,111.98969448870083,3.7468924280281546,2.053873208985246,34.70798834048543,52.74219155639833,VT,Thrill,Social Media,Upgraded,1
69.0,3.0,205.82,3.227155453659869,4.0,26.4,10.6,NY,Thrill,Ad/Other,Upgraded,0
65.40147069773336,5.98288572402507,31.421095558183293,3.4602771368537137,0.9887736059510106,51.87057850282032,38.11060713318503,MA,Other,Ad/Other,Upgraded,1
63.0,3.0,309.11,3.0788011833870867,4.0,62.0,20.2,NH,Entertainment,Ad/Other,None,1
67.94477969251807,1.0212181012776664,230.5999521067358,3.347888482763082,1.0318896998370024,66.42492296172853,62.24917645449991,VT,Other,Ad/Other,Upgraded,0
51.94602217137452,4.973223288924888,118.1498010460222,3.737521800026521,1.996165092423224,34.10827458645535,51.77438461827694,VT,Thrill,Social Media,Upgraded,1
33.0,3.0,284.18,4.0053371476473485,2.0,37.7,59.1,NJ,Entertainment,Social Media,Upgraded,1
25.0,4.0,117.91,3.07101928262758,2.0,31.1,28.4,VT,Other,Ad/Other,Upgraded,1
71.0,9.0,213.48,3.5824417666348425,2.0,48.6,22.9,NH,Other,Friend,Upgraded,0
61.0,7.0,160.46,4.133225310115094,0.0,63.4,13.4,NJ,Thrill,Ad/Other,Upgraded,0
39.0,7.0,347.37,3.086576229363559,3.0,48.4,0.5,VT,Thrill,Social Media,Upgraded,0
65.9963253910347,6.030253312814311,30.493977925767226,3.4441960763658934,1.0612586908717587,52.59374324106648,37.64432467882638,MA,Other,Ad/Other,Upgraded,1
28.473435903671223,0.9620146008129282,170.53289520805524,2.082934532397533,1.99835019591538,37.464480245421406,22.272693923878787,NH,Other,Ad/Other,None,1
20.396782743696203,3.0210613569726203,73.3779008553354,3.6305379079153184,4.982522631157725,62.416943626962194,21.120273817891515,VT,Thrill,Social Media,Upgraded,1
40.86597960054524,2.9683506366718686,91.77342950996098,2.5316107443167883,1.034941043160179,79.11903351498151,24.233898976072783,VT,Other,Ad/Other,None,0
72.0,8.0,144.44,2.549046616905528,1.0,77.5,51.9,NY,Thrill,Ad/Other,Upgraded,1
28.399540701423767,6.001112412629636,19.608722140848755,2.624313794704756,2.019748125776802,74.5867526751971,7.408481124942532,NY,Thrill,Ad/Other,Upgraded,0
30.0,3.0,294.17,3.9806085933473474,2.0,55.4,25.5,NY,Other,Ad/Other,None,1
56.0,4.0,263.74,3.3414623075835435,2.0,94.9,13.9,VT,Thrill,Social Media,None,0
74.0,1.0,230.98,4.89025532751199,1.0,53.5,41.3,MA,Thrill,Ad/Other,Upgraded,1
54.772413727059565,8.027895251257325,417.1019963077048,1.0218112290833352,0.993716607459016,23.61760158451508,44.66244630219585,NY,Other,Ad/Other,Upgraded,0
53.0,4.0,165.82,1.3931108853739191,2.0,67.8,33.3,ME,Thrill,Social Media,Upgraded,1
38.0,5.0,394.19,2.066269975189772,4.0,30.3,28.9,VT,Thrill,Ad/Other,None,1
46.69181011332911,6.004420644097189,83.44728326523273,5.0,3.994150888826689,0.0,4.2689820918347126,NH,Other,Ad/Other,Upgraded,1
34.061515426202085,1.9877902997351533,122.20125838833488,3.2989765897628134,5.948027790088486,64.77218511872944,30.42249716784601,ME,Thrill,Ad/Other,Upgraded,1
53.0,4.0,132.97,3.8987637644248143,3.0,54.1,3.6,MA,Thrill,Ad/Other,Upgraded,0
52.0,7.0,185.89,3.613456040056553,2.0,49.4,12.3,VT,Thrill,Ad/Other,None,0
42.0,3.0,144.88,4.768583235647469,3.0,5.2,31.4,VT,Thrill,Ad/Other,Upgraded,0
47.13838954576183,7.037873038983976,191.9017435482155,3.2201519829937006,2.0399103561347784,62.065156635310544,15.244891647530643,NJ,Other,Social Media,None,1
37.0,4.0,339.49,3.264726090027561,1.0,105.3,34.9,VT,Entertainment,Ad/Other,None,1
19.0,6.0,413.67,4.115967006046838,5.0,33.6,12.5,VT,Other,Ad/Other,None,0
43.0,10.0,267.99,2.74404929330808,2.0,52.0,27.5,MA,Other,Ad/Other,None,1
28.714205436302663,3.064508904937137,151.7032036581938,1.8073055516993173,3.01057106081772,65.51546344102522,12.03935061992382,VT,Entertainment,Ad/Other,Upgraded,1
66.0,7.0,83.32,3.132215473428945,3.0,85.4,4.4,NH,Entertainment,Ad/Other,Upgraded,1
74.0,8.0,193.09,2.944983298455891,2.0,61.6,33.6,NY,Entertainment,Friend,None,0
40.69804833355453,3.0191878476033764,93.39473567431916,2.499030427548926,1.000824245823812,79.10541513714624,24.16226241319502,VT,Other,Ad/Other,None,0
66.14678517558856,3.977125616936864,194.27520103869333,2.9587307944276624,3.980320676716565,61.20526216408849,29.712757504530583,NJ,Entertainment,Ad/Other,Upgraded,0
20.0,4.0,178.19,2.092912805215983,1.0,18.3,23.1,MA,Other,Friend,Upgraded,1
73.0,3.0,212.82,1.0,1.0,49.5,38.5,NY,Other,Ad/Other,Upgraded,1
26.0,3.0,111.84,3.522339239318608,3.0,70.0,14.2,NY,Thrill,Ad/Other,None,0
49.0,7.0,273.16,3.458528222000852,3.0,53.1,49.4,NH,Other,Ad/Other,Upgraded,1
66.0,9.0,190.31,4.249282556879451,2.0,43.9,44.2,MA,Entertainment,Friend,Upgraded,1
46.70194798830543,5.9288330099398685,87.57550901406333,4.9935205232137365,4.003831418613511,0.0,4.513498572722303,NH,Other,Ad/Other,Upgraded,1
51.60400622910966,4.998118836495528,117.4632478874722,3.780961528863228,2.008001503266543,34.773730932772985,51.98654748818288,VT,Thrill,Social Media,Upgraded,0
74.0,3.0,50.11,2.330519370796983,2.0,59.6,36.1,NH,Thrill,Ad/Other,Upgraded,1
64.0,8.0,208.75,4.889764133946356,1.0,77.0,39.8,MA,Other,Social Media,Upgraded,0
56.0,6.0,251.6,1.9674817231703363,1.0,31.1,52.5,ME,Other,Ad/Other,None,1
51.0,2.0,239.8,3.2834768024638263,2.0,64.7,17.9,MA,Other,Friend,Upgraded,1
29.0,5.0,274.31,2.379582081063611,2.0,55.3,25.7,NJ,Thrill,Social Media,Upgraded,1
58.0,5.0,279.52,2.5510471722313217,2.0,95.5,40.7,NJ,Entertainment,Friend,Upgraded,0
68.24743240814988,0.91872327293392,232.17370293960207,3.327418069336222,0.988252710307582,66.42833260036114,62.99342734006251,VT,Other,Ad/Other,Upgraded,0
32.0,6.0,162.7,2.551251304732,1.0,42.1,51.8,VT,Other,Ad/Other,Upgraded,1
66.0,5.0,130.34,2.934939526448808,1.0,46.1,7.6,MA,Entertainment,Friend,Upgraded,0
26.072159947002174,8.025829041306439,123.10598086180782,1.7373801123534314,0.9661769176303232,48.23513001501896,44.411860366595,ME,Thrill,Friend,None,1
54.0,4.0,325.88,2.365979814065042,2.0,14.4,22.4,ME,Thrill,Social Media,None,1
46.52764726285868,5.994741556333,86.15629406942678,5.0,3.984431292997305,0.0,4.324753451107815,NH,Other,Ad/Other,Upgraded,1
59.0,5.0,186.46,4.582999938516869,3.0,70.1,24.1,MA,Thrill,Ad/Other,Upgraded,1
18.0,8.0,222.76,3.314902350578781,0.0,62.8,22.3,NY,Thrill,Social Media,None,0
